,online,reservations,rating,votes,location,rest_type,cost_for_two,type
6761,No,No,3.6,17,Whitefield,Quick Bites,200,Dine-out
6762,Yes,No,3.0,64,Marathahalli,Quick Bites,400,Dine-out
6763,Yes,No,3.2,90,Marathahalli,Quick Bites,200,Dine-out
6764,Yes,No,2.8,511,Whitefield,Quick Bites,350,Dine-out
6765,No,No,3.6,13,Marathahalli,Quick Bites,500,Dine-out
6766,No,No,3.5,25,Marathahalli,Quick Bites,300,Dine-out
6767,No,No,3.73178,0,Whitefield,Quick Bites,750,Dine-out
6768,Yes,No,3.8,147,Whitefield,Quick Bites,400,Dine-out
6769,Yes,No,3.3,6,Marathahalli,Quick Bites,400,Dine-out
6770,No,No,3.73178,0,Whitefield,Other,500,Dine-out
6771,No,No,2.8,59,Marathahalli,Casual Dining,550,Dine-out
6772,No,No,3.4,8,Whitefield,Other,200,Dine-out
6773,No,No,3.5,20,Whitefield,Other,1500,Dine-out
6774,No,No,3.73178,0,Marathahalli,Other,150,Dine-out
6775,No,No,3.4,37,Marathahalli,Casual Dining,400,Dine-out
6776,No,No,3.73178,0,Whitefield,Casual Dining,700,Dine-out
6777,Yes,No,3.73178,0,Marathahalli,Other,300,Dine-out
6778,Yes,No,3.73178,0,"Varthur Main Road, Whitefield",Other,350,Dine-out
6779,No,No,2.1,342,Marathahalli,Quick Bites,500,Dine-out
6780,No,No,3.3,47,Marathahalli,Quick Bites,300,Dine-out
6781,No,No,3.6,26,Marathahalli,Quick Bites,450,Dine-out
6782,No,No,3.4,5,Whitefield,Quick Bites,300,Dine-out
6783,No,No,3.73178,0,Whitefield,Quick Bites,200,Dine-out
6784,No,No,3.73178,0,Whitefield,Quick Bites,300,Dine-out
6785,Yes,No,3.7,23,Marathahalli,Quick Bites,500,Dine-out
6786,Yes,No,3.3,7,Whitefield,Quick Bites,500,Dine-out
6787,Yes,No,3.6,19,Marathahalli,Quick Bites,200,Dine-out
6788,Yes,No,3.7,61,Marathahalli,Quick Bites,200,Dine-out
6789,Yes,No,3.73178,0,Whitefield,Quick Bites,600,Dine-out
6790,Yes,No,3.73178,0,"ITPL Main Road, Whitefield",Quick Bites,300,Dine-out
6791,Yes,No,3.2,4,Whitefield,Quick Bites,300,Dine-out
6792,No,No,3.73178,0,Whitefield,Quick Bites,500,Dine-out
6793,No,No,2.9,18,Marathahalli,Quick Bites,150,Dine-out
6794,No,No,3.4,23,Whitefield,Quick Bites,350,Dine-out
6795,No,No,3.2,4,Marathahalli,Quick Bites,400,Dine-out
6796,No,No,3.73178,0,Whitefield,Quick Bites,250,Dine-out
6797,No,No,3.1,6,Whitefield,Quick Bites,500,Dine-out
6798,No,No,3.7,24,Whitefield,Quick Bites,300,Dine-out
6799,No,No,3.73178,0,Marathahalli,Quick Bites,150,Dine-out
6800,No,No,2.9,199,Whitefield,Quick Bites,450,Dine-out
6801,No,No,2.6,84,Whitefield,Other,400,Dine-out
6802,No,No,3.73178,0,Whitefield,Bakery,600,Dine-out
6803,No,No,3.73178,0,"Varthur Main Road, Whitefield",Quick Bites,200,Dine-out
6804,No,No,3.73178,0,Whitefield,Quick Bites,400,Dine-out
6805,No,No,3.73178,0,Marathahalli,Quick Bites,250,Dine-out
6806,No,No,3.73178,0,Marathahalli,Quick Bites,500,Dine-out
6807,Yes,No,3.4,11,Marathahalli,Quick Bites,250,Dine-out
6808,Yes,No,3.7,64,Marathahalli,Quick Bites,150,Dine-out
6809,Yes,No,3.3,7,Whitefield,Quick Bites,350,Dine-out
6810,Yes,No,3.1,16,Marathahalli,Quick Bites,400,Dine-out
6811,Yes,No,3.0,13,Whitefield,Quick Bites,200,Dine-out
6812,Yes,No,3.73178,0,Whitefield,Quick Bites,300,Dine-out
6813,Yes,No,3.73178,0,Marathahalli,Quick Bites,350,Dine-out
6814,No,No,3.6,49,"ITPL Main Road, Whitefield",Quick Bites,300,Dine-out
6815,Yes,No,3.2,202,Whitefield,Other,400,Dine-out
6816,Yes,No,2.2,479,Marathahalli,Casual Dining,650,Dine-out
6817,No,No,3.3,6,Marathahalli,Quick Bites,200,Dine-out
6818,No,No,3.2,4,Whitefield,Quick Bites,150,Dine-out
6819,No,No,3.73178,0,Marathahalli,Quick Bites,400,Dine-out
6820,No,No,3.2,10,Marathahalli,Quick Bites,400,Dine-out
6821,No,No,3.73178,0,Whitefield,Quick Bites,450,Dine-out
6822,No,No,3.73178,0,Marathahalli,Quick Bites,350,Dine-out
6823,No,No,3.73178,0,Marathahalli,Other,300,Dine-out
6824,No,No,3.73178,0,Whitefield,Quick Bites,350,Dine-out
6825,No,No,3.73178,0,Marathahalli,Quick Bites,600,Dine-out
6826,No,No,3.4,5,Whitefield,Quick Bites,500,Dine-out
6827,No,No,3.2,7,Marathahalli,Quick Bites,250,Dine-out
6828,No,No,3.73178,0,Whitefield,Quick Bites,150,Dine-out
6829,No,No,3.73178,0,"ITPL Main Road, Whitefield",Quick Bites,200,Dine-out
6830,No,No,3.73178,0,"ITPL Main Road, Whitefield",Quick Bites,300,Dine-out
6831,Yes,No,3.7,25,Whitefield,Quick Bites,500,Dine-out
6832,Yes,No,3.73178,0,"ITPL Main Road, Whitefield",Quick Bites,400,Dine-out
6833,Yes,No,3.3,86,Marathahalli,Quick Bites,300,Dine-out
6834,Yes,No,3.9,146,Whitefield,Other,600,Dine-out
6835,Yes,No,3.1,104,Marathahalli,Quick Bites,250,Dine-out
6836,Yes,No,3.73178,0,Marathahalli,Quick Bites,400,Dine-out
6837,Yes,No,3.2,16,Whitefield,Casual Dining,750,Dine-out
6838,Yes,No,3.7,61,Marathahalli,Casual Dining,700,Dine-out
6839,No,No,3.8,78,Marathahalli,Quick Bites,350,Dine-out
6840,No,No,3.1,8,Marathahalli,Quick Bites,100,Dine-out
6841,Yes,No,2.7,75,Marathahalli,Quick Bites,400,Dine-out
6842,Yes,No,2.4,56,Marathahalli,Casual Dining,600,Dine-out
6843,Yes,No,2.8,67,Marathahalli,Quick Bites,500,Dine-out
6844,Yes,No,3.7,214,Whitefield,Other,700,Dine-out
6845,Yes,No,3.6,17,Marathahalli,Quick Bites,300,Dine-out
6846,No,No,3.5,44,Marathahalli,Quick Bites,400,Dine-out
6847,No,No,3.0,10,Whitefield,Quick Bites,500,Dine-out
6848,Yes,No,2.6,329,Marathahalli,Casual Dining,700,Dine-out
6849,Yes,No,3.3,68,Marathahalli,Other,250,Dine-out
6850,Yes,No,3.3,44,Marathahalli,Quick Bites,300,Dine-out
6851,No,Yes,3.6,54,Whitefield,Casual Dining,1100,Dine-out
6852,Yes,No,3.0,7,Whitefield,Casual Dining,600,Dine-out
6853,Yes,No,2.6,158,Marathahalli,Quick Bites,300,Dine-out
6854,Yes,No,2.8,83,Whitefield,Quick Bites,300,Dine-out
6855,Yes,No,3.1,152,Marathahalli,Casual Dining,600,Dine-out
6856,Yes,No,3.0,382,Marathahalli,Casual Dining,1000,Dine-out
6857,Yes,No,2.4,125,Whitefield,Casual Dining,500,Dine-out
6858,No,Yes,4.4,1710,Brookefield,Other,1200,Drinks & nightlife
6859,Yes,Yes,3.5,262,Brookefield,Other,1500,Drinks & nightlife
6860,No,Yes,4.7,6876,Whitefield,Other,2400,Drinks & nightlife
6861,No,No,4.6,5892,Whitefield,Other,2500,Drinks & nightlife
6862,No,Yes,4.1,466,Whitefield,"Casual Dining, Bar",1000,Drinks & nightlife
6863,No,No,4.0,1075,Whitefield,Other,1450,Drinks & nightlife
6864,No,No,3.8,26,Whitefield,Other,2000,Drinks & nightlife
6865,No,No,3.9,75,Whitefield,Other,2000,Drinks & nightlife
6866,No,No,3.9,21,Whitefield,Other,1500,Drinks & nightlife
6867,No,No,3.6,19,Whitefield,Other,1300,Drinks & nightlife
6868,No,No,3.7,34,Whitefield,"Casual Dining, Bar",800,Drinks & nightlife
6869,Yes,No,2.6,118,Marathahalli,"Casual Dining, Bar",1200,Drinks & nightlife
6870,No,No,3.7,32,Whitefield,Other,2000,Drinks & nightlife
6871,No,No,3.5,20,Whitefield,Other,1500,Drinks & nightlife
6872,No,Yes,4.9,6375,BTM,Casual Dining,1600,Buffet
6873,No,Yes,4.4,201,BTM,Casual Dining,1300,Buffet
6874,Yes,Yes,4.2,3230,BTM,Other,1600,Buffet
6875,No,Yes,4.4,1149,BTM,"Casual Dining, Bar",1100,Buffet
6876,Yes,No,3.9,420,BTM,Casual Dining,800,Buffet
6877,Yes,Yes,4.0,0,Koramangala 2nd Block,Casual Dining,1100,Buffet
6878,No,Yes,4.7,10413,Koramangala 5th Block,"Casual Dining, Bar",1400,Buffet
6879,No,Yes,4.4,1533,Koramangala 5th Block,Other,2000,Buffet
6880,Yes,Yes,4.5,3125,Koramangala 5th Block,"Casual Dining, Bar",1500,Buffet
6881,No,Yes,4.2,1721,Koramangala 5th Block,Casual Dining,1200,Buffet
6882,Yes,Yes,4.4,2493,Bannerghatta Road,Other,900,Buffet
6883,No,Yes,4.7,3852,JP Nagar,Casual Dining,1600,Buffet
6884,Yes,Yes,4.5,3458,Koramangala 5th Block,Casual Dining,1300,Buffet
6885,Yes,Yes,4.9,2178,Koramangala 5th Block,"Casual Dining, Bar",1500,Buffet
6886,Yes,Yes,4.2,2616,Koramangala 5th Block,Casual Dining,1300,Buffet
6887,No,Yes,4.1,2456,JP Nagar,Casual Dining,1000,Buffet
6888,Yes,Yes,4.4,455,Koramangala 7th Block,"Casual Dining, Bar",1500,Buffet
6889,Yes,Yes,4.5,710,Koramangala 7th Block,Casual Dining,1500,Buffet
6890,No,Yes,4.1,782,Koramangala 3rd Block,Casual Dining,1500,Buffet
6891,Yes,Yes,4.4,677,Koramangala 7th Block,Casual Dining,1500,Buffet
6892,Yes,Yes,4.0,1851,Koramangala 6th Block,Casual Dining,600,Buffet
6893,No,Yes,4.3,2241,Koramangala 5th Block,Casual Dining,1100,Buffet
6894,Yes,No,4.1,6875,Koramangala 5th Block,Casual Dining,750,Buffet
6895,Yes,Yes,3.9,484,Koramangala 5th Block,Casual Dining,700,Buffet
6896,No,Yes,3.9,1388,Koramangala 5th Block,Other,1400,Buffet
6897,No,Yes,4.2,117,Koramangala 7th Block,Casual Dining,800,Buffet
6898,No,Yes,4.3,104,Koramangala 7th Block,Casual Dining,1000,Buffet
6899,No,No,3.7,202,JP Nagar,Casual Dining,900,Buffet
6900,No,Yes,4.1,353,Koramangala 3rd Block,Other,2000,Buffet
6901,No,No,3.8,38,Koramangala 6th Block,Casual Dining,900,Buffet
6902,No,Yes,3.9,165,JP Nagar,Casual Dining,1000,Buffet
6903,No,No,3.9,371,HSR,Casual Dining,400,Buffet
6904,No,Yes,3.5,32,Koramangala 5th Block,Casual Dining,1000,Buffet
6905,Yes,No,3.5,5,Koramangala 4th Block,Casual Dining,800,Buffet
6906,Yes,Yes,4.5,1874,BTM,Cafe,900,Cafes
6907,Yes,No,4.1,464,BTM,Cafe,500,Cafes
6908,Yes,No,3.8,24,BTM,Cafe,700,Cafes
6909,Yes,No,3.6,19,BTM,Cafe,400,Cafes
6910,Yes,No,3.8,100,BTM,Cafe,700,Cafes
6911,Yes,No,4.0,204,BTM,Other,500,Cafes
6912,Yes,No,3.4,43,BTM,Cafe,900,Cafes
6913,Yes,No,3.9,331,BTM,Cafe,200,Cafes
6914,Yes,No,2.6,60,BTM,Cafe,900,Cafes
6915,Yes,No,3.8,613,BTM,Cafe,600,Cafes
6916,Yes,No,3.0,61,BTM,Cafe,650,Cafes
6917,Yes,No,3.6,41,BTM,Cafe,600,Cafes
6918,No,No,4.0,147,BTM,Cafe,400,Cafes
6919,Yes,No,2.9,7,BTM,Cafe,400,Cafes
6920,Yes,No,3.3,5,BTM,Other,200,Cafes
6921,Yes,No,3.73178,0,BTM,Cafe,200,Cafes
6922,Yes,No,3.73178,0,BTM,Cafe,500,Cafes
6923,Yes,No,3.73178,0,BTM,Quick Bites,150,Cafes
6924,Yes,Yes,3.7,49,BTM,Cafe,300,Cafes
6925,No,No,3.6,61,BTM,Cafe,500,Cafes
6926,No,No,3.6,22,BTM,Cafe,500,Cafes
6927,No,No,3.7,31,BTM,Cafe,500,Cafes
6928,Yes,No,3.8,208,BTM,Other,650,Cafes
6929,Yes,Yes,3.9,487,BTM,Cafe,700,Cafes
6930,No,No,3.8,63,BTM,Cafe,500,Cafes
6931,Yes,No,3.4,35,BTM,Other,500,Cafes
6932,No,No,4.2,221,Koramangala 2nd Block,Cafe,200,Cafes
6933,Yes,No,4.1,60,Koramangala 2nd Block,Cafe,600,Cafes
6934,No,No,4.7,14654,Koramangala 5th Block,Other,900,Cafes
6935,No,No,4.5,3826,Koramangala 5th Block,Cafe,800,Cafes
6936,No,No,4.0,2729,Koramangala 5th Block,Cafe,1300,Cafes
6937,No,No,4.4,159,Koramangala 5th Block,Other,600,Cafes
6938,Yes,No,4.4,2859,Koramangala 5th Block,Cafe,600,Cafes
6939,No,Yes,4.3,1463,Koramangala 5th Block,Cafe,800,Cafes
6940,Yes,Yes,4.3,1800,Koramangala 5th Block,Other,900,Cafes
6941,Yes,No,4.5,2594,Koramangala 5th Block,Other,500,Cafes
6942,Yes,Yes,4.4,197,Koramangala 5th Block,Cafe,800,Cafes
6943,Yes,No,4.4,939,Koramangala 5th Block,Cafe,900,Cafes
6944,Yes,Yes,4.2,468,Koramangala 5th Block,Cafe,800,Cafes
6945,Yes,No,4.7,1022,Koramangala 7th Block,Other,550,Cafes
6946,No,Yes,4.4,464,Koramangala 4th Block,Cafe,800,Cafes
6947,No,Yes,4.5,546,Koramangala 5th Block,Cafe,900,Cafes
6948,Yes,No,3.8,22,Koramangala 5th Block,Cafe,600,Cafes
6949,Yes,No,4.1,50,JP Nagar,Cafe,600,Cafes
6950,Yes,Yes,4.2,2709,Koramangala 3rd Block,Cafe,1000,Cafes
6951,Yes,Yes,4.0,1509,Koramangala 3rd Block,Cafe,900,Cafes
6952,Yes,No,4.5,334,Koramangala 5th Block,Other,500,Cafes
6953,No,No,4.2,1355,Koramangala 7th Block,Cafe,700,Cafes
6954,Yes,Yes,4.2,869,Koramangala 5th Block,Cafe,600,Cafes
6955,No,No,4.0,431,Koramangala 5th Block,Cafe,500,Cafes
6956,Yes,No,4.2,1059,Koramangala 5th Block,Cafe,800,Cafes
6957,Yes,No,4.1,137,Koramangala 5th Block,Cafe,1200,Cafes
6958,Yes,No,4.1,306,Koramangala 7th Block,Cafe,600,Cafes
6959,Yes,Yes,4.1,400,Koramangala 5th Block,Other,1200,Cafes
6960,Yes,Yes,4.2,1692,Koramangala 5th Block,Cafe,650,Cafes
6961,No,No,3.6,16,Koramangala 5th Block,Cafe,500,Cafes
6962,Yes,No,4.0,508,JP Nagar,Other,1000,Cafes
6963,Yes,Yes,4.2,239,JP Nagar,Other,600,Cafes
6964,Yes,No,4.2,99,Koramangala 7th Block,Other,900,Cafes
6965,Yes,Yes,4.4,4386,JP Nagar,Other,600,Cafes
6966,Yes,No,4.3,480,Koramangala 5th Block,Cafe,450,Cafes
6967,Yes,No,3.7,31,Koramangala 7th Block,Cafe,500,Cafes
6968,Yes,No,4.0,310,Jayanagar,Cafe,750,Cafes
6969,No,No,4.1,172,Koramangala 7th Block,Cafe,650,Cafes
6970,Yes,No,3.8,30,Jayanagar,Cafe,400,Cafes
6971,Yes,No,3.7,24,Koramangala 7th Block,Cafe,550,Cafes
6972,Yes,No,4.1,90,Koramangala 5th Block,Cafe,600,Cafes
6973,Yes,No,4.0,41,Bannerghatta Road,Other,400,Cafes
6974,Yes,No,3.8,47,Koramangala 5th Block,Cafe,600,Cafes
6975,No,No,3.9,124,Bannerghatta Road,Cafe,500,Cafes
6976,Yes,No,4.1,323,Koramangala 7th Block,Cafe,700,Cafes
6977,Yes,No,3.9,153,JP Nagar,Other,400,Cafes
6978,No,No,4.1,367,Koramangala 7th Block,Cafe,350,Cafes
6979,Yes,No,4.2,413,Koramangala 5th Block,Cafe,700,Cafes
6980,Yes,No,3.4,7,South Bangalore,Delivery,300,Cafes
6981,No,No,3.5,66,Koramangala 5th Block,Cafe,300,Cafes
6982,Yes,No,4.2,450,Jayanagar,Cafe,400,Cafes
6983,Yes,No,3.8,22,Koramangala 5th Block,Cafe,500,Cafes
6984,No,No,3.8,109,Koramangala 5th Block,Cafe,800,Cafes
6985,Yes,No,3.7,59,HSR,Cafe,600,Cafes
6986,Yes,No,3.9,247,Jayanagar,Cafe,400,Cafes
6987,No,No,3.5,15,HSR,Cafe,250,Cafes
6988,Yes,No,3.7,132,JP Nagar,Cafe,400,Cafes
6989,No,No,3.73178,0,HSR,Cafe,500,Cafes
6990,No,No,3.73178,0,Koramangala 7th Block,Cafe,500,Cafes
6991,No,No,3.73178,0,Koramangala 1st Block,Cafe,400,Cafes
6992,No,No,3.6,16,Koramangala 7th Block,Cafe,300,Cafes
6993,Yes,No,3.8,187,JP Nagar,Cafe,500,Cafes
6994,Yes,No,4.5,1181,BTM,Delivery,500,Delivery
6995,Yes,No,4.0,304,Koramangala 1st Block,Delivery,450,Delivery
6996,Yes,No,3.9,582,Koramangala,Delivery,450,Delivery
6997,Yes,No,4.1,783,BTM,Quick Bites,300,Delivery
6998,Yes,No,4.0,245,BTM,Quick Bites,400,Delivery
6999,Yes,No,4.5,206,HSR,Dessert Parlor,400,Delivery
7000,Yes,No,3.7,214,BTM,Quick Bites,200,Delivery
7001,Yes,No,3.9,340,HSR,Quick Bites,400,Delivery
7002,Yes,No,3.4,147,BTM,Quick Bites,400,Delivery
7003,Yes,No,3.3,909,Koramangala 1st Block,Quick Bites,250,Delivery
7004,Yes,No,4.2,189,Koramangala 6th Block,Quick Bites,300,Delivery
7005,Yes,No,4.0,201,BTM,Other,200,Delivery
7006,Yes,No,4.1,56,HSR,"Takeaway, Delivery",250,Delivery
7007,Yes,No,4.1,497,Koramangala 4th Block,Quick Bites,600,Delivery
7008,Yes,No,4.0,350,HSR,Quick Bites,600,Delivery
7009,Yes,No,3.8,21,JP Nagar,Quick Bites,400,Delivery
7010,Yes,No,4.0,175,HSR,Quick Bites,100,Delivery
7011,Yes,No,2.9,257,BTM,Quick Bites,250,Delivery
7012,Yes,No,3.7,132,JP Nagar,Cafe,400,Delivery
7013,Yes,No,4.1,417,Jayanagar,Quick Bites,500,Delivery
7014,Yes,No,4.1,211,Koramangala 8th Block,Other,150,Delivery
7015,Yes,No,4.0,360,Koramangala 1st Block,"Takeaway, Delivery",500,Delivery
7016,Yes,No,3.7,9,Bannerghatta Road,"Takeaway, Delivery",500,Delivery
7017,Yes,No,4.0,187,BTM,Quick Bites,400,Delivery
7018,Yes,No,4.3,1587,Koramangala 5th Block,Casual Dining,550,Delivery
7019,Yes,No,4.5,554,BTM,Dessert Parlor,400,Delivery
7020,Yes,No,4.2,465,BTM,Quick Bites,400,Delivery
7021,Yes,No,4.0,356,Koramangala 8th Block,Delivery,650,Delivery
7022,Yes,No,3.7,129,Koramangala 8th Block,Other,150,Delivery
7023,No,No,3.9,625,Koramangala 5th Block,Casual Dining,600,Delivery
7024,Yes,No,4.2,424,Koramangala 1st Block,Quick Bites,250,Delivery
7025,Yes,No,4.1,128,BTM,Quick Bites,150,Delivery
7026,Yes,No,3.7,218,Koramangala 5th Block,Other,600,Delivery
7027,Yes,No,3.7,7,HSR,Quick Bites,300,Delivery
7028,Yes,No,3.9,187,BTM,Quick Bites,600,Delivery
7029,Yes,No,4.2,37,BTM,"Takeaway, Delivery",200,Delivery
7030,Yes,No,4.0,137,Koramangala 8th Block,Quick Bites,250,Delivery
7031,Yes,No,3.9,224,BTM,"Takeaway, Delivery",400,Delivery
7032,Yes,No,3.9,179,BTM,Quick Bites,250,Delivery
7033,Yes,No,4.3,3605,Koramangala 6th Block,Quick Bites,400,Delivery
7034,Yes,No,3.6,97,Koramangala 8th Block,Bakery,400,Delivery
7035,Yes,No,4.1,1959,Koramangala 6th Block,Quick Bites,600,Delivery
7036,Yes,No,3.9,330,Koramangala 1st Block,Casual Dining,600,Delivery
7037,Yes,No,3.9,331,BTM,Cafe,200,Delivery
7038,Yes,No,4.1,301,Jayanagar,Quick Bites,200,Delivery
7039,Yes,No,3.9,224,Koramangala 1st Block,"Takeaway, Delivery",250,Delivery
7040,Yes,No,3.8,98,Koramangala 1st Block,Casual Dining,400,Delivery
7041,Yes,No,4.1,840,HSR,Quick Bites,300,Delivery
7042,Yes,No,3.6,519,JP Nagar,Casual Dining,400,Delivery
7043,Yes,No,3.3,48,BTM,Quick Bites,300,Delivery
7044,Yes,No,2.7,172,BTM,Casual Dining,450,Delivery
7045,Yes,No,3.7,20,Bannerghatta Road,Dessert Parlor,300,Delivery
7046,Yes,No,3.9,64,BTM,Quick Bites,700,Delivery
7047,Yes,No,4.0,293,Koramangala 6th Block,Other,250,Delivery
7048,Yes,No,2.9,177,BTM,Quick Bites,300,Delivery
7049,Yes,Yes,4.1,1242,Koramangala 5th Block,Casual Dining,600,Delivery
7050,Yes,No,3.7,93,Koramangala 6th Block,Quick Bites,300,Delivery
7051,Yes,No,3.8,99,BTM,Casual Dining,350,Delivery
7052,Yes,No,3.9,56,BTM,Quick Bites,300,Delivery
7053,Yes,No,4.2,1076,Koramangala 5th Block,Other,400,Delivery
7054,Yes,No,3.9,236,HSR,Quick Bites,400,Delivery
7055,Yes,No,4.0,1986,JP Nagar,Casual Dining,800,Delivery
7056,Yes,No,3.8,7,BTM,Other,200,Delivery
7057,Yes,No,3.6,45,JP Nagar,Quick Bites,300,Delivery
7058,Yes,No,3.4,137,BTM,"Takeaway, Delivery",500,Delivery
7059,Yes,No,4.1,15,BTM,Bakery,200,Delivery
7060,Yes,No,4.3,385,BTM,"Takeaway, Delivery",500,Delivery
7061,Yes,No,3.6,621,HSR,Quick Bites,400,Delivery
7062,Yes,No,3.9,52,BTM,Quick Bites,300,Delivery
7063,Yes,No,4.5,334,Koramangala 5th Block,Other,500,Delivery
7064,Yes,No,3.0,30,BTM,"Takeaway, Delivery",400,Delivery
7065,Yes,No,4.3,475,BTM,"Takeaway, Delivery",600,Delivery
7066,Yes,No,3.7,74,HSR,Other,200,Delivery
7067,Yes,No,4.4,1286,HSR,Quick Bites,400,Delivery
7068,Yes,No,4.0,196,Koramangala 4th Block,Quick Bites,500,Delivery
7069,Yes,No,3.8,53,Koramangala 7th Block,Quick Bites,350,Delivery
7070,Yes,No,2.9,127,BTM,Quick Bites,300,Delivery
7071,Yes,No,3.2,44,BTM,Other,400,Delivery
7072,Yes,No,4.0,113,BTM,Quick Bites,400,Delivery
7073,Yes,No,3.8,509,HSR,Quick Bites,500,Delivery
7074,Yes,No,3.9,420,BTM,Casual Dining,800,Delivery
7075,Yes,Yes,4.1,2724,BTM,Casual Dining,800,Delivery
7076,Yes,No,2.5,47,Bommanahalli,Casual Dining,800,Delivery
7077,Yes,Yes,4.0,202,JP Nagar,Quick Bites,700,Delivery
7078,Yes,No,3.9,160,Koramangala 4th Block,Delivery,650,Delivery
7079,Yes,No,4.0,64,HSR,Casual Dining,300,Delivery
7080,Yes,No,2.3,298,Bommanahalli,Quick Bites,450,Delivery
7081,Yes,No,3.8,120,HSR,Casual Dining,600,Delivery
7082,Yes,No,3.6,382,Koramangala 5th Block,Casual Dining,600,Delivery
7083,Yes,No,4.3,650,Koramangala 6th Block,Quick Bites,250,Delivery
7084,Yes,No,4.1,127,HSR,Quick Bites,400,Delivery
7085,Yes,No,3.9,438,BTM,Casual Dining,650,Delivery
7086,Yes,No,3.9,467,BTM,Casual Dining,550,Delivery
7087,Yes,No,3.9,42,Koramangala 6th Block,Quick Bites,300,Delivery
7088,Yes,No,4.0,457,Koramangala 6th Block,Delivery,500,Delivery
7089,Yes,No,4.0,79,Jayanagar,Quick Bites,100,Delivery
7090,Yes,No,3.7,111,Bannerghatta Road,Casual Dining,800,Delivery
7091,Yes,No,3.2,136,Bannerghatta Road,Casual Dining,500,Delivery
7092,Yes,No,3.9,97,Jayanagar,Quick Bites,200,Delivery
7093,Yes,No,3.8,151,HSR,Other,400,Delivery
7094,Yes,No,3.6,218,BTM,Casual Dining,600,Delivery
7095,Yes,No,4.6,406,Bannerghatta Road,Casual Dining,1000,Delivery
7096,Yes,No,3.9,148,HSR,Other,200,Delivery
7097,Yes,No,4.2,9,BTM,Quick Bites,250,Delivery
7098,Yes,No,3.8,139,Koramangala 5th Block,Quick Bites,200,Delivery
7099,Yes,No,4.0,750,Hosur Road,Quick Bites,250,Delivery
7100,Yes,Yes,3.9,487,BTM,Cafe,700,Delivery
7101,Yes,No,3.9,357,BTM,Quick Bites,400,Delivery
7102,Yes,No,3.8,26,Koramangala 7th Block,Bakery,500,Delivery
7103,Yes,No,3.2,72,HSR,Quick Bites,400,Delivery
7104,Yes,No,3.4,17,Koramangala 4th Block,Quick Bites,400,Delivery
7105,Yes,No,3.8,31,Bannerghatta Road,Quick Bites,300,Delivery
7106,Yes,No,4.2,702,Koramangala 7th Block,Dessert Parlor,450,Delivery
7107,Yes,No,4.1,888,Koramangala 3rd Block,Cafe,800,Delivery
